,holiday,temp,rain_1h,snow_1h,clouds_all,weather_main,weather_description
2017-01-17 12:00:00,0,273.15,0.0,0.0,90.0,3,6
2017-01-17 13:00:00,0,547.42,0.0,0.0,180.0,7,13
2017-01-17 14:00:00,0,548.96,0.0,0.0,180.0,7,13
2017-01-17 15:00:00,0,549.44,0.0,0.0,180.0,7,13
2017-01-17 16:00:00,0,274.42,0.0,0.0,90.0,3,6
2017-01-17 17:00:00,0,273.9,0.0,0.0,90.0,3,6
2017-01-17 18:00:00,0,273.75,0.0,0.0,90.0,3,6
2017-01-17 19:00:00,0,546.84,0.0,0.0,180.0,7,13
2017-01-17 20:00:00,0,273.02,0.0,0.0,1.0,3,6
2017-01-17 21:00:00,0,272.49,0.0,0.0,40.0,3,6
2017-01-17 22:00:00,0,815.1600000000001,0.0,0.0,120.0,14,26
2017-01-17 23:00:00,0,271.59,0.0,0.0,75.0,3,6
2017-01-18 00:00:00,0,542.92,0.0,0.0,180.0,7,13
2017-01-18 01:00:00,0,543.24,0.0,0.0,180.0,7,13
2017-01-18 02:00:00,0,543.02,0.0,0.0,150.0,7,13
2017-01-18 03:00:00,0,270.78,0.0,0.0,1.0,3,6
2017-01-18 04:00:00,0,541.06,0.0,0.0,2.0,7,13
2017-01-18 05:00:00,0,270.15,0.0,0.0,1.0,3,6
2017-01-18 06:00:00,0,540.84,0.0,0.0,2.0,7,13
2017-01-18 07:00:00,0,541.3,0.0,0.0,2.0,7,13
2017-01-18 08:00:00,0,542.3,0.0,0.0,40.0,7,13
2017-01-18 09:00:00,0,542.7,0.0,0.0,2.0,7,13
2017-01-18 10:00:00,0,544.44,0.0,0.0,2.0,7,13
2017-01-18 11:00:00,0,274.08,0.0,0.0,1.0,1,1
2017-01-18 12:00:00,0,275.42,0.0,0.0,1.0,1,1
2017-01-18 13:00:00,0,276.28,0.0,0.0,5.0,1,1
2017-01-18 14:00:00,0,276.9,0.0,0.0,5.0,1,1
2017-01-18 15:00:00,0,277.01,0.0,0.0,1.0,1,1
2017-01-18 16:00:00,0,276.94,0.0,0.0,1.0,1,1
2017-01-18 17:00:00,0,276.65,0.0,0.0,5.0,1,1
2017-01-18 18:00:00,0,275.35,0.0,0.0,1.0,1,1
2017-01-18 19:00:00,0,274.65,0.0,0.0,5.0,1,1
2017-01-18 20:00:00,0,273.95,0.0,0.0,1.0,3,6
2017-01-18 21:00:00,0,273.65,0.0,0.0,5.0,3,6
2017-01-18 22:00:00,0,545.64,0.0,0.0,2.0,10,19
2017-01-18 23:00:00,0,818.67,0.0,0.0,3.0,14,26
2017-01-19 00:00:00,0,817.6500000000001,0.0,0.0,3.0,14,26
2017-01-19 01:00:00,0,817.86,0.0,0.0,3.0,14,26
2017-01-19 02:00:00,0,818.8799999999999,0.0,0.0,3.0,14,26
2017-01-19 03:00:00,0,818.25,0.0,0.0,3.0,14,26
2017-01-19 04:00:00,0,818.79,0.0,0.0,3.0,14,26
2017-01-19 05:00:00,0,546.56,0.0,0.0,2.0,10,19
2017-01-19 06:00:00,0,820.6500000000001,0.0,0.0,3.0,14,26
2017-01-19 07:00:00,0,546.04,0.0,0.0,10.0,10,19
2017-01-19 08:00:00,0,545.58,0.0,0.0,10.0,7,13
2017-01-19 09:00:00,0,819.03,0.0,0.0,3.0,14,26
2017-01-19 10:00:00,0,548.56,0.0,0.0,10.0,7,13
2017-01-19 11:00:00,0,551.0,0.0,0.0,2.0,7,13
2017-01-19 12:00:00,0,276.02,0.0,0.0,1.0,3,6
2017-01-19 13:00:00,0,276.64,0.0,0.0,5.0,3,6
2017-01-19 14:00:00,0,553.78,0.0,0.0,2.0,7,13
2017-01-19 15:00:00,0,276.81,0.0,0.0,75.0,3,6
2017-01-19 16:00:00,0,276.68,0.0,0.0,40.0,3,6
2017-01-19 17:00:00,0,276.21,0.0,0.0,75.0,0,0
2017-01-19 18:00:00,0,276.08,0.0,0.0,75.0,0,0
2017-01-19 19:00:00,0,275.65,0.0,0.0,75.0,0,0
2017-01-19 20:00:00,0,275.58,0.0,0.0,90.0,0,4
2017-01-19 21:00:00,0,275.75,0.0,0.0,90.0,5,8
2017-01-19 22:00:00,0,275.79,0.0,0.0,90.0,0,4
2017-01-19 23:00:00,0,275.42,0.0,0.0,90.0,0,4
2017-01-20 00:00:00,0,550.54,0.0,0.0,180.0,9,16
2017-01-20 01:00:00,0,825.4499999999999,0.0,0.0,270.0,14,23
2017-01-20 02:00:00,0,825.4499999999999,0.0,0.0,270.0,14,24
2017-01-20 03:00:00,0,1100.36,0.0,0.0,360.0,18,38
2017-01-20 04:00:00,0,1100.84,0.0,0.0,360.0,18,31
2017-01-20 05:00:00,0,825.06,0.0,0.0,270.0,14,31
2017-01-20 06:00:00,0,825.06,0.0,0.0,270.0,11,21
2017-01-20 07:00:00,0,1100.6,0.0,0.0,360.0,21,37
2017-01-20 08:00:00,0,825.24,0.0,0.0,270.0,11,21
2017-01-20 09:00:00,0,1100.32,0.0,0.0,360.0,16,30
2017-01-20 10:00:00,0,550.44,0.0,0.0,180.0,9,17
2017-01-20 11:00:00,0,275.27,0.0,0.0,90.0,3,6
2017-01-20 12:00:00,0,275.34,0.0,0.0,90.0,3,6
2017-01-20 13:00:00,0,275.4,0.0,0.0,90.0,3,6
2017-01-20 14:00:00,0,551.24,0.0,0.0,180.0,10,19
2017-01-20 15:00:00,0,551.58,0.0,0.0,180.0,10,19
2017-01-20 16:00:00,0,275.52,0.0,0.0,90.0,3,6
2017-01-20 17:00:00,0,550.68,0.0,0.0,180.0,10,19
2017-01-20 18:00:00,0,550.18,0.0,0.0,180.0,10,19
2017-01-20 19:00:00,0,550.16,0.0,0.0,180.0,10,19
2017-01-20 20:00:00,0,550.18,0.0,0.0,180.0,10,19
2017-01-20 21:00:00,0,550.16,0.0,0.0,180.0,10,19
2017-01-20 22:00:00,0,550.18,0.0,0.0,180.0,10,19
2017-01-20 23:00:00,0,550.16,0.0,0.0,180.0,10,19
2017-01-21 00:00:00,0,825.06,0.0,0.0,270.0,16,29
2017-01-21 01:00:00,0,550.02,0.0,0.0,180.0,10,19
2017-01-21 02:00:00,0,825.24,0.0,0.0,270.0,15,27
2017-01-21 03:00:00,0,549.42,0.0,0.0,180.0,10,19
2017-01-21 04:00:00,0,549.9,0.0,0.0,180.0,10,19
2017-01-21 05:00:00,0,549.76,0.0,0.0,180.0,10,19
2017-01-21 06:00:00,0,824.8199999999999,0.0,0.0,270.0,16,30
2017-01-21 07:00:00,0,1099.76,0.0,0.0,360.0,21,37
2017-01-21 08:00:00,0,824.61,0.0,0.0,270.0,14,24
2017-01-21 09:00:00,0,824.8499999999999,0.0,0.0,270.0,14,25
2017-01-21 10:00:00,0,1100.6,0.0,0.0,360.0,21,44
2017-01-21 11:00:00,0,550.42,0.0,0.0,180.0,9,17
2017-01-21 12:00:00,0,826.56,0.0,0.0,270.0,14,24
2017-01-21 13:00:00,0,551.74,0.0,0.0,180.0,8,14
2017-01-21 14:00:00,0,551.9,0.0,0.0,180.0,10,19
2017-01-21 15:00:00,0,827.8499999999999,0.0,0.0,270.0,15,27
2017-01-21 16:00:00,0,552.04,0.0,0.0,180.0,10,19
2017-01-21 17:00:00,0,827.25,0.0,0.0,270.0,16,30
2017-01-21 18:00:00,0,826.02,0.0,0.0,270.0,16,30
2017-01-21 19:00:00,0,550.18,0.0,0.0,180.0,10,19
2017-01-21 20:00:00,0,549.8,0.0,0.0,180.0,10,19
2017-01-21 21:00:00,0,550.04,0.0,0.0,180.0,10,19
2017-01-21 22:00:00,0,549.76,0.0,0.0,180.0,10,19
2017-01-21 23:00:00,0,823.9499999999999,0.0,0.0,270.0,16,30
2017-01-22 00:00:00,0,823.86,0.0,0.0,270.0,16,30
2017-01-22 01:00:00,0,823.86,0.0,0.0,270.0,16,30
2017-01-22 02:00:00,0,549.36,0.0,0.0,180.0,10,19
2017-01-22 03:00:00,0,274.65,0.0,0.0,90.0,3,6
2017-01-22 04:00:00,0,549.3,0.0,0.0,180.0,10,19
2017-01-22 05:00:00,0,549.3,0.0,0.0,180.0,10,19
2017-01-22 06:00:00,0,549.3,0.0,0.0,180.0,10,19
2017-01-22 07:00:00,0,549.3,0.0,0.0,180.0,10,19
2017-01-22 08:00:00,0,549.18,0.0,0.0,180.0,10,19
2017-01-22 09:00:00,0,549.3,0.0,0.0,180.0,10,19
2017-01-22 10:00:00,0,550.04,0.0,0.0,180.0,10,19
2017-01-22 11:00:00,0,275.46,0.0,0.0,90.0,3,6
2017-01-22 12:00:00,0,275.96,0.0,0.0,90.0,3,6
2017-01-22 13:00:00,0,276.28,0.0,0.0,90.0,3,6
2017-01-22 14:00:00,0,276.86,0.0,0.0,90.0,3,6
2017-01-22 15:00:00,0,276.65,0.0,0.0,90.0,0,4
2017-01-22 16:00:00,0,276.71,0.0,0.0,90.0,0,4
2017-01-22 17:00:00,0,276.27,0.0,0.0,90.0,3,6
2017-01-22 18:00:00,0,276.09,0.0,0.0,90.0,3,6
2017-01-22 19:00:00,0,275.95,0.0,0.0,90.0,3,6
2017-01-22 20:00:00,0,275.46,0.0,0.0,90.0,3,6
2017-01-22 21:00:00,0,275.21,0.0,0.0,90.0,3,6
2017-01-22 22:00:00,0,549.92,0.0,0.0,180.0,9,17
2017-01-22 23:00:00,0,549.5,0.0,0.0,180.0,8,14
2017-01-23 00:00:00,0,548.96,0.0,0.0,180.0,9,17
2017-01-23 01:00:00,0,548.56,0.0,0.0,180.0,9,17
2017-01-23 02:00:00,0,548.44,0.0,0.0,180.0,9,17
2017-01-23 03:00:00,0,548.44,0.0,0.0,180.0,9,17
2017-01-23 04:00:00,0,548.44,0.0,0.0,180.0,9,17
2017-01-23 05:00:00,0,548.3,0.0,0.0,180.0,9,17
2017-01-23 06:00:00,0,548.16,0.0,0.0,180.0,9,17
2017-01-23 07:00:00,0,822.24,0.0,0.0,270.0,11,22
2017-01-23 08:00:00,0,822.24,0.0,0.0,270.0,11,22
2017-01-23 09:00:00,0,547.9,0.0,0.0,180.0,5,11
2017-01-23 10:00:00,0,822.8700000000001,0.0,0.0,270.0,10,19
2017-01-23 11:00:00,0,548.8,0.0,0.0,180.0,8,14
2017-01-23 12:00:00,0,274.46,0.0,0.0,90.0,3,6
2017-01-23 13:00:00,0,823.3799999999999,0.0,0.0,270.0,10,19
2017-01-23 14:00:00,0,548.7,0.0,0.0,180.0,5,11
2017-01-23 15:00:00,0,274.35,0.0,0.0,90.0,3,6
2017-01-23 16:00:00,0,548.3,0.0,0.0,180.0,7,13
2017-01-23 17:00:00,0,274.15,0.0,0.0,90.0,3,6
2017-01-23 18:00:00,0,274.02,0.0,0.0,90.0,3,6
2017-01-23 19:00:00,0,273.95,0.0,0.0,90.0,3,6
2017-01-23 20:00:00,0,273.88,0.0,0.0,90.0,3,6
2017-01-23 21:00:00,0,273.88,0.0,0.0,90.0,3,6
2017-01-23 22:00:00,0,273.75,0.0,0.0,90.0,3,6
2017-01-23 23:00:00,0,273.75,0.0,0.0,90.0,3,6
2017-01-24 00:00:00,0,273.68,0.0,0.0,90.0,3,6
2017-01-24 01:00:00,0,273.62,0.0,0.0,90.0,3,6
2017-01-24 02:00:00,0,546.84,0.0,0.0,180.0,5,11
2017-01-24 03:00:00,0,273.42,0.0,0.0,90.0,3,6
2017-01-24 04:00:00,0,273.15,0.0,0.0,90.0,3,6
2017-01-24 05:00:00,0,273.15,0.0,0.0,90.0,3,6
2017-01-24 06:00:00,0,273.15,0.0,0.0,90.0,3,6
2017-01-24 07:00:00,0,273.09,0.0,0.0,90.0,3,6
2017-01-24 08:00:00,0,273.08,0.0,0.0,90.0,0,4
2017-01-24 09:00:00,0,273.01,0.0,0.0,90.0,0,4
2017-01-24 10:00:00,0,270.307,0.0,0.0,12.0,0,3
2017-01-24 11:00:00,0,274.589,0.0,0.0,0.0,1,16
2017-01-24 12:00:00,0,274.589,0.0,0.0,0.0,1,16
2017-01-24 13:00:00,0,274.589,0.0,0.0,0.0,1,16
2017-01-24 14:00:00,0,275.515,0.0,0.0,32.0,0,2
2017-01-24 15:00:00,0,275.515,0.0,0.0,32.0,0,2
2017-01-24 16:00:00,0,275.515,0.0,0.0,32.0,0,2
2017-01-24 17:00:00,0,272.858,0.0,0.0,68.0,0,0
2017-01-24 18:00:00,0,272.858,0.0,0.0,68.0,0,0
2017-01-24 19:00:00,0,272.858,0.0,0.0,68.0,0,0
2017-01-24 20:00:00,0,271.39099999999996,0.0,0.0,92.0,0,4
2017-01-24 21:00:00,0,271.39099999999996,0.0,0.0,92.0,0,4
2017-01-24 22:00:00,0,271.39099999999996,0.0,0.0,92.0,0,4
2017-01-24 23:00:00,0,271.163,0.0,0.0,92.0,0,4
2017-01-25 00:00:00,0,271.163,0.0,0.0,92.0,0,4
2017-01-25 01:00:00,0,271.163,0.0,0.0,92.0,0,4
2017-01-25 02:00:00,0,270.999,0.0,0.0,88.0,0,4
2017-01-25 03:00:00,0,270.999,0.0,0.0,88.0,0,4
2017-01-25 04:00:00,0,270.999,0.0,0.0,88.0,0,4
2017-01-25 05:00:00,0,270.764,0.0,0.0,92.0,0,4
2017-01-25 06:00:00,0,270.764,0.0,0.0,92.0,0,4
2017-01-25 07:00:00,0,270.764,0.0,0.0,92.0,0,4
2017-01-25 08:00:00,0,270.675,0.0,0.0,92.0,0,4
2017-01-25 09:00:00,0,270.719,0.0,0.0,88.0,0,4
2017-01-25 10:00:00,0,544.18,0.0,0.0,180.0,5,11
2017-01-25 11:00:00,0,544.3,0.0,0.0,180.0,5,11
2017-01-25 12:00:00,0,543.9,0.0,0.0,180.0,5,11
2017-01-25 13:00:00,0,815.67,0.0,0.0,270.0,9,18
2017-01-25 14:00:00,0,271.9,0.0,0.0,90.0,0,4
2017-01-25 15:00:00,0,271.88,0.0,0.0,90.0,0,4
2017-01-25 16:00:00,0,271.75,0.0,0.0,90.0,0,4
2017-01-25 17:00:00,0,271.75,0.0,0.0,90.0,0,4
2017-01-25 18:00:00,0,271.68,0.0,0.0,90.0,0,4
2017-01-25 19:00:00,0,271.65,0.0,0.0,90.0,0,4
2017-01-25 20:00:00,0,271.75,0.0,0.0,90.0,0,4
2017-01-25 21:00:00,0,271.62,0.0,0.0,90.0,0,4
2017-01-25 22:00:00,0,271.58,0.0,0.0,90.0,0,4
2017-01-25 23:00:00,0,271.58,0.0,0.0,90.0,2,5
2017-01-26 00:00:00,0,271.72,0.0,0.0,90.0,2,5
2017-01-26 01:00:00,0,271.51,0.0,0.0,90.0,2,5
2017-01-26 02:00:00,0,271.65,0.0,0.0,90.0,2,5
2017-01-26 03:00:00,0,271.65,0.0,0.0,90.0,2,5
2017-01-26 04:00:00,0,271.51,0.0,0.0,90.0,0,4
2017-01-26 05:00:00,0,271.22,0.0,0.0,90.0,3,6
2017-01-26 06:00:00,0,271.02,0.0,0.0,90.0,0,4
2017-01-26 07:00:00,0,270.95,0.0,0.0,90.0,0,4
2017-01-26 08:00:00,0,270.55,0.0,0.0,90.0,0,4
2017-01-26 09:00:00,0,270.35,0.0,0.0,75.0,0,0
2017-01-26 10:00:00,0,270.42,0.0,0.0,90.0,0,4
2017-01-26 11:00:00,0,270.65,0.0,0.0,90.0,0,4
2017-01-26 12:00:00,0,270.82,0.0,0.0,90.0,0,4
2017-01-26 13:00:00,0,271.08,0.0,0.0,90.0,0,4
2017-01-26 14:00:00,0,271.28,0.0,0.0,90.0,0,4
2017-01-26 15:00:00,0,271.35,0.0,0.0,90.0,0,4
2017-01-26 16:00:00,0,271.29,0.0,0.0,90.0,0,4
2017-01-26 17:00:00,0,270.69,0.0,0.0,90.0,0,4
2017-01-26 18:00:00,0,270.02,0.0,0.0,90.0,2,5
2017-01-26 19:00:00,0,269.69,0.0,0.0,90.0,0,4
2017-01-26 20:00:00,0,269.44,0.0,0.0,90.0,0,4
2017-01-26 21:00:00,0,268.82,0.0,0.0,90.0,0,4
2017-01-26 22:00:00,0,268.62,0.0,0.0,90.0,0,4
2017-01-26 23:00:00,0,268.35,0.0,0.0,90.0,0,4
2017-01-27 00:00:00,0,268.08,0.0,0.0,90.0,0,4
2017-01-27 01:00:00,0,267.82,0.0,0.0,90.0,0,4
2017-01-27 02:00:00,0,267.61,0.0,0.0,90.0,0,4
2017-01-27 03:00:00,0,267.61,0.0,0.0,90.0,0,4
2017-01-27 04:00:00,0,267.61,0.0,0.0,90.0,0,4
2017-01-27 05:00:00,0,267.35,0.0,0.0,90.0,0,4
2017-01-27 06:00:00,0,267.22,0.0,0.0,40.0,0,2
2017-01-27 07:00:00,0,266.22,0.0,0.0,75.0,0,0
2017-01-27 08:00:00,0,265.72,0.0,0.0,90.0,0,4
2017-01-27 09:00:00,0,265.65,0.0,0.0,75.0,0,0
2017-01-27 10:00:00,0,265.72,0.0,0.0,75.0,0,0
2017-01-27 11:00:00,0,267.38,0.0,0.0,1.0,1,1
2017-01-27 12:00:00,0,268.41,0.0,0.0,40.0,0,2
2017-01-27 13:00:00,0,269.84,0.0,0.0,40.0,0,2
2017-01-27 14:00:00,0,270.87,0.0,0.0,75.0,0,0
2017-01-27 15:00:00,0,271.72,0.0,0.0,1.0,1,1
2017-01-27 16:00:00,0,272.64,0.0,0.0,1.0,1,1
2017-01-27 17:00:00,0,272.65,0.0,0.0,1.0,1,1
2017-01-27 18:00:00,0,271.94,0.0,0.0,1.0,1,1
2017-01-27 19:00:00,0,271.07,0.0,0.0,5.0,1,1
2017-01-27 20:00:00,0,270.68,0.0,0.0,1.0,1,1
2017-01-27 21:00:00,0,270.44,0.0,0.0,5.0,1,1
2017-01-27 22:00:00,0,270.08,0.0,0.0,1.0,1,1
2017-01-27 23:00:00,0,269.87,0.0,0.0,1.0,1,1
2017-01-28 00:00:00,0,269.51,0.0,0.0,1.0,1,1
2017-01-28 01:00:00,0,269.43,0.0,0.0,1.0,1,1
2017-01-28 02:00:00,0,269.22,0.0,0.0,1.0,1,1
2017-01-28 03:00:00,0,268.92,0.0,0.0,1.0,1,1
2017-01-28 04:00:00,0,269.08,0.0,0.0,1.0,1,1
2017-01-28 05:00:00,0,269.36,0.0,0.0,75.0,0,0
2017-01-28 06:00:00,0,269.28,0.0,0.0,90.0,0,4
2017-01-28 07:00:00,0,269.72,0.0,0.0,90.0,0,4
2017-01-28 08:00:00,0,269.81,0.0,0.0,90.0,4,7
2017-01-28 09:00:00,0,269.81,0.0,0.0,90.0,0,4
2017-01-28 10:00:00,0,270.15,0.0,0.0,90.0,0,4
2017-01-28 11:00:00,0,270.5,0.0,0.0,90.0,0,4
2017-01-28 12:00:00,0,270.58,0.0,0.0,90.0,0,4
2017-01-28 13:00:00,0,270.48,0.0,0.0,90.0,0,4
2017-01-28 14:00:00,0,270.75,0.0,0.0,90.0,0,4
2017-01-28 15:00:00,0,270.75,0.0,0.0,90.0,0,4
2017-01-28 16:00:00,0,270.65,0.0,0.0,90.0,0,4
2017-01-28 17:00:00,0,270.15,0.0,0.0,90.0,0,4
2017-01-28 18:00:00,0,269.88,0.0,0.0,90.0,0,4
2017-01-28 19:00:00,0,269.75,0.0,0.0,90.0,0,4
2017-01-28 20:00:00,0,269.65,0.0,0.0,90.0,0,4
2017-01-28 21:00:00,0,269.35,0.0,0.0,90.0,0,4
2017-01-28 22:00:00,0,269.29,0.0,0.0,90.0,0,4
2017-01-28 23:00:00,0,269.15,0.0,0.0,90.0,0,4
2017-01-29 00:00:00,0,269.08,0.0,0.0,90.0,0,4
2017-01-29 01:00:00,0,269.0,0.0,0.0,90.0,0,4
2017-01-29 02:00:00,0,268.68,0.0,0.0,90.0,0,4
2017-01-29 03:00:00,0,268.81,0.0,0.0,90.0,0,4
2017-01-29 04:00:00,0,268.81,0.0,0.0,90.0,0,4
2017-01-29 05:00:00,0,269.15,0.0,0.0,90.0,0,4
2017-01-29 06:00:00,0,269.22,0.0,0.0,90.0,0,4
2017-01-29 07:00:00,0,269.37,0.0,0.0,90.0,0,4
2017-01-29 08:00:00,0,269.29,0.0,0.0,90.0,2,5
2017-01-29 09:00:00,0,269.3,0.0,0.0,90.0,2,5
2017-01-29 10:00:00,0,268.55,0.0,0.0,90.0,0,4
2017-01-29 11:00:00,0,268.68,0.0,0.0,40.0,0,2
2017-01-29 12:00:00,0,269.36,0.0,0.0,1.0,1,1
2017-01-29 13:00:00,0,270.08,0.0,0.0,1.0,1,1
2017-01-29 14:00:00,0,270.43,0.0,0.0,40.0,0,2
2017-01-29 15:00:00,0,270.94,0.0,0.0,1.0,1,1
2017-01-29 16:00:00,0,271.0,0.0,0.0,40.0,0,2
2017-01-29 17:00:00,0,270.22,0.0,0.0,40.0,0,2
2017-01-29 18:00:00,0,268.94,0.0,0.0,40.0,0,2
2017-01-29 19:00:00,0,267.42,0.0,0.0,20.0,0,3
2017-01-29 20:00:00,0,265.95,0.0,0.0,5.0,1,1
2017-01-29 21:00:00,0,264.3,0.0,0.0,5.0,1,1
2017-01-29 22:00:00,0,263.49,0.0,0.0,1.0,1,1
2017-01-29 23:00:00,0,262.58,0.0,0.0,1.0,1,1
2017-01-30 00:00:00,0,262.21,0.0,0.0,1.0,1,1
2017-01-30 01:00:00,0,262.41,0.0,0.0,1.0,1,1
2017-01-30 02:00:00,0,262.54,0.0,0.0,1.0,1,1
2017-01-30 03:00:00,0,262.74,0.0,0.0,1.0,1,1
2017-01-30 04:00:00,0,263.93,0.0,0.0,1.0,1,1
2017-01-30 05:00:00,0,265.21,0.0,0.0,75.0,0,0
2017-01-30 06:00:00,0,266.0,0.0,0.0,90.0,0,4
2017-01-30 07:00:00,0,266.94,0.0,0.0,90.0,2,5
2017-01-30 08:00:00,0,534.96,0.0,0.0,180.0,5,11
2017-01-30 09:00:00,0,536.52,0.0,0.0,180.0,5,11
2017-01-30 10:00:00,0,538.54,0.0,0.0,180.0,5,11
2017-01-30 11:00:00,0,270.71,0.0,0.0,90.0,3,6
2017-01-30 12:00:00,0,543.78,0.0,0.0,180.0,7,13
2017-01-30 13:00:00,0,546.56,0.0,0.0,180.0,7,13
2017-01-30 14:00:00,0,274.84,0.0,0.0,1.0,3,6
2017-01-30 15:00:00,0,275.82,0.0,0.0,90.0,3,6
2017-01-30 16:00:00,0,276.68,0.0,0.0,75.0,3,6
2017-01-30 17:00:00,0,276.08,0.0,0.0,90.0,3,6
2017-01-30 18:00:00,0,274.84,0.0,0.0,90.0,3,6
2017-01-30 19:00:00,0,548.32,0.0,0.0,180.0,7,20
2017-01-30 20:00:00,0,819.81,0.0,0.0,120.0,10,26
2017-01-30 21:00:00,0,1091.24,0.0,0.0,360.0,16,36
2017-01-30 22:00:00,0,1091.84,0.0,0.0,360.0,16,36
2017-01-30 23:00:00,0,1092.84,0.0,0.0,360.0,16,41
2017-01-31 00:00:00,0,1095.28,0.0,0.0,300.0,16,41
2017-01-31 01:00:00,0,1095.8,0.0,0.0,360.0,16,36
2017-01-31 02:00:00,0,824.1600000000001,0.0,0.0,270.0,13,30
2017-01-31 03:00:00,0,823.6500000000001,0.0,0.0,120.0,13,23
2017-01-31 04:00:00,0,547.92,0.0,0.0,180.0,5,11
2017-01-31 05:00:00,0,821.58,0.0,0.0,270.0,11,21
2017-01-31 06:00:00,0,274.28,0.0,0.0,90.0,2,5
2017-01-31 07:00:00,0,274.09,0.0,0.0,20.0,0,3
2017-01-31 08:00:00,0,274.08,0.0,0.0,75.0,0,0
2017-01-31 09:00:00,0,274.22,0.0,0.0,75.0,0,0
2017-01-31 10:00:00,0,274.72,0.0,0.0,90.0,2,5
2017-01-31 11:00:00,0,275.52,0.0,0.0,90.0,2,5
2017-01-31 12:00:00,0,275.95,0.0,0.0,90.0,0,4
2017-01-31 13:00:00,0,275.88,0.0,0.0,90.0,0,4
2017-01-31 14:00:00,0,276.15,0.0,0.0,75.0,2,5
2017-01-31 15:00:00,0,275.95,0.0,0.0,90.0,2,5
2017-01-31 16:00:00,0,275.09,0.0,0.0,40.0,2,5
2017-01-31 17:00:00,0,550.04,0.0,0.0,150.0,7,30
2017-01-31 18:00:00,0,549.3,0.0,0.0,180.0,7,30
2017-01-31 19:00:00,0,274.35,0.0,0.0,90.0,0,4
2017-01-31 20:00:00,0,273.88,0.0,0.0,75.0,0,0
2017-01-31 21:00:00,0,273.28,0.0,0.0,90.0,2,5
2017-01-31 22:00:00,0,272.95,0.0,0.0,1.0,1,1
2017-01-31 23:00:00,0,271.95,0.0,0.0,1.0,1,1
2017-02-01 00:00:00,0,271.82,0.0,0.0,40.0,0,2
2017-02-01 01:00:00,0,272.01,0.0,0.0,90.0,0,4
2017-02-01 02:00:00,0,271.71,0.0,0.0,75.0,2,5
2017-02-01 03:00:00,0,271.09,0.0,0.0,75.0,2,5
2017-02-01 04:00:00,0,269.97,0.0,0.0,1.0,2,5
2017-02-01 05:00:00,0,267.7,0.0,0.0,1.0,2,5
2017-02-01 06:00:00,0,265.29,0.0,0.0,40.0,0,2
2017-02-01 07:00:00,0,263.72,0.0,0.0,75.0,2,5
2017-02-01 08:00:00,0,261.99,0.0,0.0,1.0,2,5
2017-02-01 09:00:00,0,261.48,0.0,0.0,20.0,0,3
2017-02-01 10:00:00,0,261.58,0.0,0.0,1.0,1,1
2017-02-01 11:00:00,0,262.01,0.0,0.0,1.0,1,1
2017-02-01 12:00:00,0,263.08,0.0,0.0,1.0,1,1
2017-02-01 13:00:00,0,263.64,0.0,0.0,1.0,1,1
2017-02-01 14:00:00,0,264.21,0.0,0.0,1.0,1,1
2017-02-01 15:00:00,0,264.15,0.0,0.0,1.0,1,1
2017-02-01 16:00:00,0,264.53,0.0,0.0,5.0,1,1
2017-02-01 17:00:00,0,264.15,0.0,0.0,5.0,1,1
2017-02-01 18:00:00,0,263.35,0.0,0.0,5.0,1,1
2017-02-01 19:00:00,0,262.78,0.0,0.0,5.0,1,1
2017-02-01 20:00:00,0,262.58,0.0,0.0,5.0,1,1
2017-02-01 21:00:00,0,262.33,0.0,0.0,5.0,1,1
2017-02-01 22:00:00,0,262.09,0.0,0.0,1.0,1,1
2017-02-01 23:00:00,0,261.82,0.0,0.0,1.0,1,1
2017-02-02 00:00:00,0,261.82,0.0,0.0,1.0,1,1
2017-02-02 01:00:00,0,261.34,0.0,0.0,1.0,1,1
2017-02-02 02:00:00,0,260.72,0.0,0.0,75.0,0,0
2017-02-02 03:00:00,0,260.35,0.0,0.0,1.0,1,1
2017-02-02 04:00:00,0,259.68,0.0,0.0,1.0,1,1
2017-02-02 05:00:00,0,258.97,0.0,0.0,1.0,1,1
2017-02-02 06:00:00,0,259.44,0.0,0.0,1.0,1,1
2017-02-02 07:00:00,0,259.22,0.0,0.0,1.0,1,1
2017-02-02 08:00:00,0,259.22,0.0,0.0,5.0,1,1
2017-02-02 09:00:00,0,259.81,0.0,0.0,1.0,1,1
2017-02-02 10:00:00,0,261.07,0.0,0.0,20.0,0,3
2017-02-02 11:00:00,0,262.09,0.0,0.0,20.0,0,3
2017-02-02 12:00:00,0,262.9,0.0,0.0,40.0,0,2
2017-02-02 13:00:00,0,263.65,0.0,0.0,40.0,0,2
2017-02-02 14:00:00,0,264.29,0.0,0.0,40.0,0,2
2017-02-02 15:00:00,0,264.72,0.0,0.0,1.0,1,1
2017-02-02 16:00:00,0,264.65,0.0,0.0,1.0,1,1
2017-02-02 17:00:00,0,264.42,0.0,0.0,1.0,1,1
2017-02-02 18:00:00,0,263.03,0.0,0.0,5.0,1,1
2017-02-02 19:00:00,0,262.15,0.0,0.0,1.0,1,1
2017-02-02 20:00:00,0,261.95,0.0,0.0,1.0,1,1
2017-02-02 21:00:00,0,261.42,0.0,0.0,1.0,1,1
2017-02-02 22:00:00,0,261.15,0.0,0.0,1.0,1,1
2017-02-02 23:00:00,0,260.59,0.0,0.0,1.0,1,1
